央视,#genre#
兵团卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001066/index.m3u8?IASHttpSessionId=$上海移动V6
兵团卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001066/index.m3u8?IASHttpSessionId=$上海移动V6
兵团卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001066/index.m3u8?IASHttpSessionId=$上海移动V6
兵团卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001066/index.m3u8?IASHttpSessionId=$上海移动V6

兵团卫视,http://39.134.87.62/000000001000/5000000006000040020/index.m3u8?IASHttpSessionId=$上海移动V4
兵团卫视,http://39.134.87.83/000000001000/5000000006000040020/index.m3u8?IASHttpSessionId=$上海移动V4
兵团卫视,http://39.134.90.60/000000001000/5000000006000040020/index.m3u8?IASHttpSessionId=$上海移动V4
兵团卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226439/index.m3u8?IASHttpSessionId=$黑龙江移动V4
兵团卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226439$黑龙江移动V4
兵团卫视,http://110.42.54.199:35455/bst/btws@1300000.m3u8
兵团卫视,http://home.odbo.cc:35455/bst/btws@1300000.m3u8
兵团卫视,http://sttt.eu.org:35455/bst/btws@1300000.m3u8
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
兵团卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000005000266005
兵团卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000006000040020
重庆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8?IASHttpSessionId=$上海移动V6
重庆卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001129/index.m3u8?IASHttpSessionId=$上海移动V6
重庆卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001129/index.m3u8?IASHttpSessionId=$上海移动V6
重庆卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001129/index.m3u8?IASHttpSessionId=$上海移动V6
重庆卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001129/index.m3u8?IASHttpSessionId=$上海移动V6
重庆卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001129/index.m3u8?IASHttpSessionId=$上海移动V6

重庆卫视,http://39.134.87.62/000000001000/5000000004000025797/index.m3u8?IASHttpSessionId=$上海移动V4
重庆卫视,http://39.134.87.83/000000001000/5000000004000025797/index.m3u8?IASHttpSessionId=$上海移动V4
重庆卫视,http://39.134.90.60/000000001000/5000000004000025797/index.m3u8?IASHttpSessionId=$上海移动V4
重庆卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221225618/index.m3u8?IASHttpSessionId=$黑龙江移动V4
重庆卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226409/index.m3u8?IASHttpSessionId=$黑龙江移动V4
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225618$黑龙江移动V4
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226409$黑龙江移动V4
重庆卫视,http://k.061899.xyz/k.php?id=cqws
重庆卫视,http://110.42.54.199:35455/bst/cqwshd4m@4000000.m3u8
重庆卫视,http://home.odbo.cc:35455/bst/cqwshd4m@4000000.m3u8
重庆卫视,http://sttt.eu.org:35455/bst/cqwshd4m@4000000.m3u8
重庆卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000001000001096
重庆卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000018937
重庆卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000005000265017
重庆卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=4995134319251569870
重庆卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000004000025797
大湾区卫视,http://k.061899.xyz/k.php?id=dwqws
大湾区卫视,http://110.42.54.199:35455/mgtv/608917627.m3u8
大湾区卫视,http://home.odbo.cc:35455/mgtv/608917627.m3u8
大湾区卫视,http://sttt.eu.org:35455/mgtv/608917627.m3u8
大湾区卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_dwq.flv
大湾区卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000011619
大湾区卫视,http://php.jdshipin.com/itv6.php?cid=hnbblive&id=2000000003000000045
东南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=$上海移动V6
东南卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=$上海移动V6
东南卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=$上海移动V6
东南卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=$上海移动V6
东南卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=$上海移动V6
东南卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=$上海移动V6
东南卫视,http://39.134.87.62/000000001000/5000000001000005829/index.m3u8?IASHttpSessionId=$上海移动V4
东南卫视,http://39.134.87.83/000000001000/5000000001000005829/index.m3u8?IASHttpSessionId=$上海移动V4
东南卫视,http://39.134.90.60/000000001000/5000000001000005829/index.m3u8?IASHttpSessionId=$上海移动V4
东南卫视,http://39.134.87.62/000000001000/5000000004000010584/index.m3u8?IASHttpSessionId=$上海移动V4
东南卫视,http://39.134.90.60/000000001000/5000000004000010584/index.m3u8?IASHttpSessionId=$上海移动V4
东南卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221225620/index.m3u8?IASHttpSessionId=$黑龙江移动V4
东南卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226341/index.m3u8?IASHttpSessionId=$黑龙江移动V4
东南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225620$黑龙江移动V4
东南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226341$黑龙江移动V4
东南卫视,http://k.061899.xyz/k.php?id=dnws
东南卫视,http://110.42.54.199:35455/bst/dnwshd@4000000.m3u8
东南卫视,http://home.odbo.cc:35455/bst/dnwshd@4000000.m3u8
东南卫视,http://sttt.eu.org:35455/bst/dnwshd@4000000.m3u8
东南卫视,http://A/ku9/js/Fujian/fjtv.js?id=dnws
东南卫视,https://gh-proxy.com/https://github.com/Alonso0729/Television/k-web/ku9/js/raw/main/Scripts/js/Fujian/fjtv.js?id=dnws$酷9远程JS
东南卫视,http://110.42.54.199:35455/mgtv/849116810.m3u8
东南卫视,http://home.odbo.cc:35455/mgtv/849116810.m3u8
东南卫视,http://sttt.eu.org:35455/mgtv/849116810.m3u8
东南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000009263
东南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000005000265033
东南卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000001000005829
东南卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000004000010584
东南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=7721801662260370363
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8?IASHttpSessionId=$上海移动V6
甘肃卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001298/index.m3u8?IASHttpSessionId=$上海移动V6
甘肃卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001298/index.m3u8?IASHttpSessionId=$上海移动V6
甘肃卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001298/index.m3u8?IASHttpSessionId=$上海移动V6
甘肃卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001298/index.m3u8?IASHttpSessionId=$上海移动V6
甘肃卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001298/index.m3u8?IASHttpSessionId=$上海移动V6
甘肃卫视,http://39.134.87.62/000000001000/5000000006000040021/index.m3u8?IASHttpSessionId=$上海移动V4
甘肃卫视,http://39.134.87.83/000000001000/5000000006000040021/index.m3u8?IASHttpSessionId=$上海移动V4
甘肃卫视,http://39.134.90.60/000000001000/5000000006000040021/index.m3u8?IASHttpSessionId=$上海移动V4
甘肃卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221225633/index.m3u8?IASHttpSessionId=$黑龙江移动V4
甘肃卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226522/index.m3u8?IASHttpSessionId=$黑龙江移动V4
甘肃卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225633$黑龙江移动V4
甘肃卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226522$黑龙江移动V4
甘肃卫视,http://A/ku9/js/Gansu/gansu.js?id=gsws
甘肃卫视,https://gh-proxy.com/https://github.com/Alonso0729/Television/k-web/ku9/js/raw/main/Scripts/js/Gansu/gansu.js?id=gsws$酷9远程JS
甘肃卫视,http://k.061899.xyz/k.php?id=gsws
甘肃卫视,http://110.42.54.199:35455/bst/gswshd4m@4000000.m3u8
甘肃卫视,http://home.odbo.cc:35455/bst/gswshd4m@4000000.m3u8
甘肃卫视,http://sttt.eu.org:35455/bst/gswshd4m@4000000.m3u8
甘肃卫视,https://hls.gstv.com.cn/skt649/c7yia3.m3u8
甘肃卫视,https://liveout.gstv.com.cn/skt649/c7yia3.m3u8
甘肃卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000017827
甘肃卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000006000040021
甘肃卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031121
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8?IASHttpSessionId=$上海移动V6
广东卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001032/index.m3u8?IASHttpSessionId=$上海移动V6
广东卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001032/index.m3u8?IASHttpSessionId=$上海移动V6
广东卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001032/index.m3u8?IASHttpSessionId=$上海移动V6
广东卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001032/index.m3u8?IASHttpSessionId=$上海移动V6
广东卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001032/index.m3u8?IASHttpSessionId=$上海移动V6
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001540/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001540/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001540/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001540/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001540/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001540/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001550/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001550/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001550/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001550/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001550/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001550/index.m3u8?IASHttpSessionId=$上海移动V6_4K源
广东卫视,http://39.134.87.62/000000001000/5000000004000014694/index.m3u8?IASHttpSessionId=$上海移动V4
广东卫视,http://39.134.90.60/000000001000/5000000004000014694/index.m3u8?IASHttpSessionId=$上海移动V4
广东卫视,http://39.134.87.62/000000001000/5000000010000030417/index.m3u8?IASHttpSessionId=$上海移动V4
广东卫视,http://39.134.87.83/000000001000/5000000010000030417/index.m3u8?IASHttpSessionId=$上海移动V4
广东卫视,http://39.134.90.60/000000001000/5000000010000030417/index.m3u8?IASHttpSessionId=$上海移动V4
广东卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226248/index.m3u8?IASHttpSessionId=$黑龙江移动V4
广东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226248$黑龙江移动V4
广东卫视,http://k.061899.xyz/k.php?id=gdws
广东卫视,http://110.42.54.199:35455/bst/gdwshd@4000000.m3u8
广东卫视,http://home.odbo.cc:35455/bst/gdwshd@4000000.m3u8
广东卫视,http://sttt.eu.org:35455/bst/gdwshd@4000000.m3u8
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
广东卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000001000014176
广东卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000001000028357
广东卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000005000265034
广东卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000004000014694
广东卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000010000030417
广东卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=5616881981321254555
广东卫视,http://php.jdshipin.com/itv6s.php?cid=wasusyt&id=6000000001000031076
广东卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=6604532991586541024
广西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=$上海移动V6
广西卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=$上海移动V6
广西卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=$上海移动V6
广西卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=$上海移动V6
广西卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=$上海移动V6
广西卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=$上海移动V6
广西卫视,http://39.134.87.62/000000001000/5000000006000040014/index.m3u8?IASHttpSessionId=$上海移动V4
广西卫视,http://39.134.87.83/000000001000/5000000006000040014/index.m3u8?IASHttpSessionId=$上海移动V4
广西卫视,http://39.134.90.60/000000001000/5000000006000040014/index.m3u8?IASHttpSessionId=$上海移动V4
广西卫视,http://39.134.87.62/000000001000/5000000011000031118/index.m3u8?IASHttpSessionId=$上海移动V4
广西卫视,http://39.134.87.83/000000001000/5000000011000031118/index.m3u8?IASHttpSessionId=$上海移动V4
广西卫视,http://39.134.90.60/000000001000/5000000011000031118/index.m3u8?IASHttpSessionId=$上海移动V4
广西卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226549/index.m3u8?IASHttpSessionId=$黑龙江移动V4
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549$黑龙江移动V4
广西卫视,http://k.061899.xyz/k.php?id=gxws
广西卫视,http://110.42.54.199:35455/bst/gxwshd4m@4000000.m3u8
广西卫视,http://home.odbo.cc:35455/bst/gxwshd4m@4000000.m3u8
广西卫视,http://sttt.eu.org:35455/bst/gxwshd4m@4000000.m3u8
广西卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000019837
广西卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000006000040014
广西卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031118
贵州卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8?IASHttpSessionId=$上海移动V6
贵州卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001184/index.m3u8?IASHttpSessionId=$上海移动V6
贵州卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001184/index.m3u8?IASHttpSessionId=$上海移动V6
贵州卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001184/index.m3u8?IASHttpSessionId=$上海移动V6
贵州卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001184/index.m3u8?IASHttpSessionId=$上海移动V6
贵州卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001184/index.m3u8?IASHttpSessionId=$上海移动V6
贵州卫视,http://39.134.87.62/000000001000/5000000004000025843/index.m3u8?IASHttpSessionId=$上海移动V4
贵州卫视,http://39.134.87.83/000000001000/5000000004000025843/index.m3u8?IASHttpSessionId=$上海移动V4
贵州卫视,http://39.134.90.60/000000001000/5000000004000025843/index.m3u8?IASHttpSessionId=$上海移动V4
贵州卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226474/index.m3u8?IASHttpSessionId=$黑龙江移动V4
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474$黑龙江移动V4
贵州卫视,http://k.061899.xyz/k.php?id=gzws
贵州卫视,http://110.42.54.199:35455/bst/gzwshd4m@4000000.m3u8
贵州卫视,http://home.odbo.cc:35455/bst/gzwshd4m@4000000.m3u8
贵州卫视,http://sttt.eu.org:35455/bst/gzwshd4m@4000000.m3u8
贵州卫视,http://A/ku9/js/Guizhou/gzstv.js?id=ch01
贵州卫视,https://gh-proxy.com/https://github.com/Alonso0729/Television/k-web/ku9/js/raw/main/Scripts/js/Guizhou/gzstv.js?id=ch01$酷9远程JS
贵州卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000003169
贵州卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000004000025843
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8?IASHttpSessionId=$上海移动V6
海南卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001183/index.m3u8?IASHttpSessionId=$上海移动V6
海南卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001183/index.m3u8?IASHttpSessionId=$上海移动V6
海南卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001183/index.m3u8?IASHttpSessionId=$上海移动V6
海南卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001183/index.m3u8?IASHttpSessionId=$上海移动V6
海南卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001183/index.m3u8?IASHttpSessionId=$上海移动V6
海南卫视,http://39.134.87.62/000000001000/5000000004000006211/index.m3u8?IASHttpSessionId=$上海移动V4
海南卫视,http://39.134.87.83/000000001000/5000000004000006211/index.m3u8?IASHttpSessionId=$上海移动V4
海南卫视,http://39.134.90.60/000000001000/5000000004000006211/index.m3u8?IASHttpSessionId=$上海移动V4
海南卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226465/index.m3u8?IASHttpSessionId=$黑龙江移动V4
海南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226465$黑龙江移动V4
海南卫视,http://k.061899.xyz/k.php?id=hinws
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海南卫视,http://110.42.54.199:35455/bst/hainwshd4m@4000000.m3u8
海南卫视,http://home.odbo.cc:35455/bst/hainwshd4m@4000000.m3u8
海南卫视,http://sttt.eu.org:35455/bst/hainwshd4m@4000000.m3u8
海南卫视,https://livelyws.chinamcache.com/lyws/zb03.m3u8
海南卫视,https://livelyws.chinamcache.com/lyws/zb03.flv
海南卫视,rtmp://livelyws.chinamcache.com/lyws/zb03
海南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000023773
海南卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000004000006211
海南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=7899627377857656087
海峡卫视,http://A/ku9/js/Fujian/fjtv.js?id=hxws
海峡卫视,https://gh-proxy.com/https://github.com/Alonso0729/Television/k-web/ku9/js/raw/main/Scripts/js/Fujian/fjtv.js?id=hxws$酷9远程JS
海峡卫视,http://kudan.x3322.net:3456/fujian.php?id=3
海峡卫视,http://110.42.54.199:35455/bst/hxwshd4m@4000000.m3u8
海峡卫视,http://home.odbo.cc:35455/bst/hxwshd4m@4000000.m3u8
海峡卫视,http://sttt.eu.org:35455/bst/hxwshd4m@4000000.m3u8
海峡卫视,http://110.42.54.199:35455/mgtv/849119120.m3u8
海峡卫视,http://home.odbo.cc:35455/mgtv/849119120.m3u8
海峡卫视,http://sttt.eu.org:35455/mgtv/849119120.m3u8
海峡卫视,http://php.jdshipin.com/bestv.php?id=hxwshd4m/4000000
海峡卫视,http://php.jdshipin.com/fujian.php?id=9
海峡卫视,http://php.jdshipin.com/TVOD/iptv.php?id=hxws
海峡卫视,http://cdn.1678520.xyz/fujian.php?id=9
海峡卫视,http://cdn.1678520.xyz:8880/fujian.php?id=9
河北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8?IASHttpSessionId=$上海移动V6
河北卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001229/index.m3u8?IASHttpSessionId=$上海移动V6
河北卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001229/index.m3u8?IASHttpSessionId=$上海移动V6
河北卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001229/index.m3u8?IASHttpSessionId=$上海移动V6
河北卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001229/index.m3u8?IASHttpSessionId=$上海移动V6
河北卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001229/index.m3u8?IASHttpSessionId=$上海移动V6
河北卫视,http://39.134.87.62/000000001000/5000000006000040016/index.m3u8?IASHttpSessionId=$上海移动V4
河北卫视,http://39.134.87.83/000000001000/5000000006000040016/index.m3u8?IASHttpSessionId=$上海移动V4
河北卫视,http://39.134.90.60/000000001000/5000000006000040016/index.m3u8?IASHttpSessionId=$上海移动V4
河北卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226406/index.m3u8?IASHttpSessionId=$黑龙江移动V4
河北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226406$黑龙江移动V4
河北卫视,http://A/ku9/js/Hebei/hebeidf.js?id=hbws&key=关注公共号❤：AI科技生活
河北卫视,https://gh-proxy.com/https://github.com/Alonso0729/Television/k-web/ku9/js/raw/main/Scripts/js/Hebei/hebeidf.js?id=hbws&key=关注公共号❤：AI科技生活$酷9远程JS
河北卫视,http://hls.hsrtv.cn/live/hbws.m3u8
河北卫视,rtmp://hls.hsrtv.cn/live/hbws
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=bb799242386f3464941428b093233b5b
河北卫视,http://k.061899.xyz/k.php?id=hbws
河北卫视,http://110.42.54.199:35455/bst/hbwshd4m@4000000.m3u8
河北卫视,http://home.odbo.cc:35455/bst/hbwshd4m@4000000.m3u8
河北卫视,http://sttt.eu.org:35455/bst/hbwshd4m@4000000.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=689e494c226aa7038632a897aa3dbd27
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000017118
河北卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000006000040016
河南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001222/index.m3u8?IASHttpSessionId=$上海移动V6
河南卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001222/index.m3u8?IASHttpSessionId=$上海移动V6
河南卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001222/index.m3u8?IASHttpSessionId=$上海移动V6
河南卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001222/index.m3u8?IASHttpSessionId=$上海移动V6
河南卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001222/index.m3u8?IASHttpSessionId=$上海移动V6
河南卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001222/index.m3u8?IASHttpSessionId=$上海移动V6
河南卫视,http://39.134.87.62/000000001000/5000000005000017925/index.m3u8?IASHttpSessionId=$上海移动V4
河南卫视,http://39.134.90.60/000000001000/5000000005000017925/index.m3u8?IASHttpSessionId=$上海移动V4
河南卫视,http://39.134.87.62/000000001000/5000000011000031119/index.m3u8?IASHttpSessionId=$上海移动V4
河南卫视,http://39.134.87.83/000000001000/5000000011000031119/index.m3u8?IASHttpSessionId=$上海移动V4
河南卫视,http://39.134.90.60/000000001000/5000000011000031119/index.m3u8?IASHttpSessionId=$上海移动V4
河南卫视,http://39.134.62.141:6610/PLTV/88888888/224/3221226480/index.m3u8?IASHttpSessionId=$黑龙江移动V4
河南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226480$黑龙江移动V4
河南卫视,http://A/ku9/js/Henan/henan.js?id=hnws&key=关注公共号❤：AI科技生活
河南卫视,https://gh-proxy.com/https://github.com/Alonso0729/Television/k-web/ku9/js/raw/main/Scripts/js/Henan/henan.js?id=hnws&key=关注公共号❤：AI科技生活$酷9远程JS
河南卫视,http://k.061899.xyz/k.php?id=hnws
河南卫视,http://php.jdshipin.com/hntv.php?id=hnws
河南卫视,http://110.42.54.199:35455/bst/henwshd4m@4000000.m3u8
河南卫视,http://home.odbo.cc:35455/bst/henwshd4m@4000000.m3u8
河南卫视,http://sttt.eu.org:35455/bst/henwshd4m@4000000.m3u8
河南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000002000027731
河南卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000005000017925
河南卫视,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031119
河南卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=7304224304099543804
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8?IASHttpSessionId=$上海移动V6
黑龙江卫视,http://[2409:8087:1e68:21::21]:6060/cms001/ch00000090990000001031/index.m3u8?IASHttpSessionId=$上海移动V6
黑龙江卫视,http://[2409:8087:1e03:21::37]:6610/cms001/ch00000090990000001031/index.m3u8?IASHttpSessionId=$上海移动V6
黑龙江卫视,http://[2409:8087:1e10:21::18]:6610/cms001/ch00000090990000001031/index.m3u8?IASHttpSessionId=$上海移动V6
黑龙江卫视,http://[2409:8087:1e58:21::13]:6610/cms001/ch00000090990000001031/index.m3u8?IASHttpSessionId=$上海移动V6
黑龙江卫视,http://[2409:8087:1e78:21::12]:6610/cms001/ch00000090990000001031/index.m3u8?IASHttpSessionId=$上海移动V6
黑龙江卫视,http://39.134.87.62/000000001000/5000000004000025203/index.m3u8?IASHttpSessionId=$上海移动V4
